Price,Close,High,Low,Open,Volume
3/7/2022,156.5546265,162.1760492,156.2990977,160.544654,96418800
3/8/2022,154.7266846,160.0729341,153.1149489,156.0829065,131148300
3/9/2022,160.1417236,160.5938026,156.6627384,158.6970564,91454900
3/10/2022,155.7880859,157.6258537,153.2918517,157.4391258,105342000
3/11/2022,152.0634003,156.5349892,151.8373683,156.191015,96970100
3/14/2022,148.0242157,151.4638968,147.5131882,148.8399133,108732100
3/15/2022,152.4171906,152.8889291,147.7883706,148.2993982,92964300
3/16/2022,156.8396301,157.2425678,151.7980505,154.343411,102300200
3/17/2022,157.8518677,158.2253235,154.913407,155.8765134,75615400
3/18/2022,161.1539612,161.6453442,157.0066875,157.743762,123511700
3/21/2022,162.5298767,163.4831611,160.2007107,160.6920937,95811400
3/22/2022,165.9105988,166.5002495,162.0679793,162.65763,81532000
3/23/2022,167.2766266,169.664741,164.7607327,165.0948846,98062700
3/24/2022,171.0701447,171.1389305,167.276666,168.1120084,90131400
3/25/2022,171.7088928,172.2592394,169.7728424,170.8833729,80546200
3/28/2022,172.5737457,172.7014951,169.0357815,169.20285,90371900
3/29/2022,175.8757935,175.9249198,173.3009366,173.6449106,100589400
3/30/2022,174.7063446,176.5146307,173.6547776,175.472901,92633200
3/31/2022,171.6007843,174.9618425,171.3943968,174.7751145,103049300
4/1/2022,171.305954,171.8661378,168.9768032,171.0307807,78751300
4/4/2022,175.3647614,175.4139026,171.4336975,171.5614619,76468400
4/5/2022,172.0430145,175.2271818,171.4140449,174.440966,73401800
4/6/2022,168.8686981,170.6376801,167.1979988,169.3895629,89058800
4/7/2022,169.1733551,170.3723309,166.9228273,168.2102485,77594700
4/8/2022,167.1586914,168.8195686,166.2840301,168.8195686,76575500
4/11/2022,162.8934631,166.1169344,162.6477716,165.8024571,72246700
4/12/2022,164.7705688,166.9424735,163.7681432,165.1243652,79265200
4/13/2022,167.4633331,168.0923028,163.8959025,164.5052126,70618900
4/14/2022,162.4414063,168.3183585,162.1957147,167.6795515,75329400
4/18/2022,162.2252197,163.7288508,160.7510705,161.0950296,69023900
4/19/2022,164.5150299,164.9278048,161.085186,162.1760569,67723800
4/20/2022,164.3479614,165.9695344,163.237446,165.8515923,67929800
4/21/2022,163.5519257,168.5738608,163.0507204,165.9990185,87227800
4/22/2022,159.0016937,164.9769124,158.7166982,163.5912238,84882400
4/25/2022,160.0729523,160.3579479,155.7291278,158.3432743,96046400
4/26/2022,154.0977173,159.5422345,154.0190942,159.4537892,95623200
4/27/2022,153.8716888,157.0361818,152.7021948,153.2230596,88063200
4/28/2022,160.8198242,161.6846631,156.1909899,156.5054822,130216800
4/29/2022,154.9330597,163.3357123,154.5399593,159.0508518,131747600
5/2/2022,155.2377472,155.5030833,150.6285716,154.0092895,123055300
5/3/2022,156.7315216,157.9403346,153.6259924,155.424441,88966500
5/4/2022,163.158844,163.610908,156.5153351,156.9182728,108256500
5/5/2022,154.0682526,161.2522707,152.279611,161.0262387,130525300
5/6/2022,154.7965393,156.9224364,151.7454825,153.5465885,116124600
5/9/2022,149.6589661,153.3694419,149.0979742,152.4836439,131577900
5/10/2022,152.0703125,154.2651121,150.5152586,153.0643744,115366700
5/11/2022,144.1867676,152.9954442,143.5076603,151.0762377,142689800
5/12/2022,140.3089905,143.8915147,136.6083659,140.5156812,182602000
5/13/2022,144.7871552,145.7615286,140.8503146,142.3069414,113990900
5/16/2022,143.2419128,145.1906594,141.9033867,143.2517646,86643800
5/17/2022,146.8835297,147.4051598,144.363939,146.509525,78336300
5/18/2022,138.5964661,145.0331932,137.6909796,144.5312514,109742900
5/19/2022,135.1812286,139.4231707,134.4430713,137.6712784,136095600
5/20/2022,135.41745,138.4783436,130.5160884,136.8937649,137426100
5/23/2022,140.8503113,140.9979368,135.4765174,135.6143062,117726300
5/24/2022,138.1437225,139.7283013,135.1615673,138.5866141,104132700
5/25/2022,138.3012085,139.5511445,136.1556227,136.244198,92482700
5/26/2022,141.5097198,142.0608751,134.9745657,135.2206182,90601500
5/27/2022,147.2772064,147.3165682,142.9663612,143.0943133,90978500
5/31/2022,146.4897919,148.281061,144.5213722,146.716171,103718400
6/1/2022,146.3618927,149.3440481,145.3481425,147.5330901,74286600
6/2/2022,148.8224182,148.8814684,144.5410982,145.4957832,72348100
6/3/2022,143.0844727,145.6335733,142.1790011,144.5804612,88570300
6/6/2022,143.8324585,146.2240968,142.6120326,144.7084049,71598400
6/7/2022,146.3618927,146.647307,141.8246835,142.070736,67808200
6/8/2022,145.6237335,147.5035634,145.1316285,146.233939,53950200
6/9/2022,140.3877258,145.613879,140.2794621,144.757621,69473000
6/10/2022,134.9647064,138.5373781,134.8958045,138.0649616,91437900
6/13/2022,129.7976379,133.0652078,129.3645831,130.7719964,122207100
6/14/2022,130.6636963,131.7758582,129.4039089,131.0278642,84784300
6/15/2022,133.2915497,135.1713943,130.0731939,132.1695509,91533000
6/16/2022,128.0063477,130.2995587,127.0024493,129.994456,108123900
6/17/2022,129.4826813,130.9786849,127.7603136,128.0162178,134520300
6/21/2022,133.7246246,134.8958371,131.2149008,131.3133128,81000500
6/22/2022,133.2128448,135.5847798,131.7955799,132.6616746,73409200
6/23/2022,136.0867462,136.4016857,133.4884319,134.6596445,72433800
6/24/2022,139.4232025,139.669255,137.5630461,137.6909832,89116800
6/27/2022,139.4232025,141.2243087,138.7440952,140.4467744,70207900
6/28/2022,135.2698364,141.1554085,135.151736,139.8857841,67083400
6/29/2022,137.0315704,138.4488354,134.5119949,135.2895293,66242400
6/30/2022,134.5611877,136.1851282,131.6577713,135.0828178,98964500
7/1/2022,136.7362823,136.844546,133.5179266,133.8919162,71051600
7/5/2022,139.3247375,139.373951,134.7678413,135.594589,73353800
7/6/2022,140.6633148,141.844364,138.8523717,139.1181127,74064300
7/7/2022,144.0391235,144.2359625,141.017592,141.0274287,66253700
7/8/2022,144.7182312,145.2201879,142.7104494,142.9663386,64547800
7/11/2022,142.5825043,144.3245603,141.5097189,143.3698753,63141600
7/12/2022,143.5568848,146.1059853,142.759677,143.4584577,77588800
7/13/2022,143.1927185,144.1375517,139.8759206,140.7321935,71185600
7/14/2022,146.1256714,146.598088,140.9880936,141.8049897,78140700
7/15/2022,147.7988281,148.4779355,145.859933,147.4149868,76259900
7/18/2022,144.7477875,149.176733,144.3836195,148.3598368,81420900
7/19/2022,148.6157379,148.8421021,144.5903219,145.5843687,82982400
7/20/2022,150.6234894,151.29276,147.9956505,148.733808,64823400
7/21/2022,152.8970337,153.1135611,149.5408739,152.0604492,65086600
7/22/2022,151.6569214,153.8123438,150.9876658,152.9363974,66675400
7/25/2022,150.5349121,152.5919073,149.8754932,151.5781723,53623900
7/26/2022,149.2062683,150.6727319,148.4188972,149.8558356,55138700
7/27/2022,154.3142853,154.8457671,149.757403,150.1707694,78620700
7/28/2022,154.8654633,155.1508776,151.9718832,154.5012953,81378700
7/29/2022,159.943985,161.0463106,156.9815179,158.6940489,101786900
8/1/2022,158.9597473,161.0069059,158.3495419,158.4676423,67829400
8/2/2022,157.4834442,159.8455573,157.1094546,157.5720345,59907000
8/3/2022,163.5068054,163.9595336,158.211751,158.3003263,82507500
8/4/2022,163.191864,164.5500787,161.8336494,163.388703,55474100
8/5/2022,162.9651642,163.4579527,160.6490522,160.85603,56697000
8/8/2022,162.4920959,165.3896951,161.8317611,163.9704616,60276900
8/9/2022,162.5413818,163.4284103,160.8954698,161.6543684,63135500
8/10/2022,166.7990875,166.8976362,164.4928255,165.2615745,70170500
8/11/2022,166.059906,168.523849,165.7642298,167.6072544,57149200
8/12/2022,169.6178436,169.6868262,166.9567731,167.3707288,68039400
8/15/2022,170.6921387,170.8892511,168.87868,169.0462264,54091700
8/16/2022,170.5343933,171.2045935,169.1841576,170.2879991,56377100
8/17/2022,172.032486,173.6094003,170.0810475,170.2781599,79542000
8/18/2022,171.6382599,172.3774428,170.6231166,171.244035,62290100
8/19/2022,169.0461731,171.2341553,168.8391953,170.534389,70346300
8/22/2022,165.1531677,167.4101327,164.7293617,167.2425864,69026800
8/23/2022,164.8180542,166.2767191,164.2464177,164.6702236,54147100
8/24/2022,165.1137238,165.6853603,163.8521863,164.906761,53841500
8/25/2022,167.5776978,167.6861119,165.9219352,166.3457262,51218200
8/26/2022,161.2601471,168.582994,161.2010149,168.1099211,78961000
8/29/2022,159.0524445,160.5505109,157.5149465,158.8257509,73314000
8/30/2022,156.6180725,160.2154232,155.4452333,159.7916322,77906200
8/31/2022,154.9524384,158.2639781,154.8735904,157.9978681,87991100
9/1/2022,155.681778,156.135135,152.4392206,154.3808089,74229900
9/2/2022,153.5627747,158.0471537,152.7348935,157.4459511,76957800
9/6/2022,152.301239,154.8243142,151.4733578,154.2132611,73714800
9/7/2022,153.7106323,154.4103837,151.3945198,152.5870749,87449600
9/8/2022,152.232254,154.1048446,150.4779129,152.4096507,84923800
9/9/2022,155.1002502,155.5437719,152.5180433,153.2276599,68028800
9/12/2022,161.0728455,161.8908762,157.0024226,157.2882333,104956000
9/13/2022,151.6212006,158.2245651,151.1579781,157.5937963,122656600
9/14/2022,153.0699921,154.8341837,151.3945138,152.5574877,87965400
9/15/2022,150.1723938,153.0010106,149.196682,152.4195086,90481100
9/16/2022,148.526474,149.1671082,146.2300774,149.029128,162278800
9/19/2022,152.2519531,152.3308011,146.9495583,147.1565211,81474200
9/20/2022,154.6370392,155.800028,150.8721425,151.1875194,107689800
9/21/2022,151.5029297,156.4505315,151.3846652,155.0707144,101696800
9/22/2022,150.5370636,152.2421079,148.7334556,150.1822552,86652500
9/23/2022,148.2603607,149.2853694,146.4173363,149.009409,96029900
9/26/2022,148.595459,151.5521902,147.4817521,147.5014678,93339400
9/27/2022,149.5711823,152.4884972,147.78729,150.5370587,84442700
9/28/2022,147.678894,148.4673589,142.7510077,145.5106271,146691400
9/29/2022,140.4250336,144.6038863,138.6509916,143.9928332,128138200
9/30/2022,136.2067871,141.0361252,136.0096746,139.2423672,124925300
10/3/2022,140.3954468,141.0065148,135.7041055,136.2166097,114311700
10/4/2022,143.9928284,144.1110928,142.179355,142.9382536,87830100
10/5/2022,144.2884521,145.2543283,140.9473471,141.9920712,79471000
10/6/2022,143.332489,145.4120576,143.1255262,143.7070132,68402200
10/7/2022,138.0694733,141.0360696,137.4387046,140.4841338,85925600
10/10/2022,138.3947601,139.8435599,136.5714512,138.3947601,74899000
10/11/2022,136.9755096,139.3113377,136.2264764,137.8822388,77033700
10/12/2022,136.3447266,138.3355964,136.1673299,137.1233409,70433700
10/13/2022,140.9276733,141.5190106,132.4319886,133.0430566,113224000
10/14/2022,136.3841705,142.4356136,136.1969085,142.2286358,88598000
10/17/2022,140.3560486,140.8389718,138.246914,139.0353788,85250900
10/18/2022,141.6766968,144.584146,138.5819855,143.3916062,99136600
10/19/2022,141.7851257,142.8594012,139.4591631,139.6464252,61758300
10/20/2022,141.3218994,143.7858422,140.5925669,140.9572407,64522000
10/21/2022,145.1459351,145.7175715,140.5925589,140.8093871,86548600
10/24/2022,147.2944946,148.0632436,143.8942566,145.0670958,75981900
10/25/2022,150.1428223,150.2906679,147.2058065,147.9252736,74732300
10/26/2022,147.1959686,149.797892,145.9048498,148.7827486,88194300
10/27/2022,142.7115784,146.9002814,142.0512435,145.93442,109180200
10/28/2022,153.4938049,155.2284155,145.688035,146.0625441,164762400
10/31/2022,151.1283875,152.0154159,149.7288698,150.9509908,97943200
11/1/2022,148.4771729,153.2079456,146.9791066,152.8432869,80379300
11/2/2022,142.9382477,149.9752677,142.9086816,146.8017082,93604600
11/3/2022,136.8769379,140.7403979,136.748808,140.0110655,97918500
11/4/2022,136.6104279,140.8455615,132.6615791,140.2729767,140814800
11/7/2022,137.1435089,137.3705635,133.9350695,135.3566573,83374600
11/8/2022,137.7160797,139.6213917,135.7317889,138.6144463,89908500
11/9/2022,133.1452942,136.7782426,132.868876,136.728879,74917800
11/10/2022,144.9918365,144.9918365,137.7160882,139.4338427,118854000
11/11/2022,147.7856293,148.0916626,142.5237877,143.9552571,93979700
11/14/2022,146.3838196,148.3582439,145.5446832,147.0649984,73374100
11/15/2022,148.1213074,151.6259136,146.6602376,150.2734377,89868300
11/16/2022,146.8872833,147.9534742,145.4064652,147.2229469,64218300
11/17/2022,148.7926178,149.5428936,144.281051,144.5574692,80389400
11/18/2022,149.3553009,150.7472735,148.0521889,150.3622614,74829600
11/21/2022,146.1172791,148.4471006,145.8309941,148.2397944,58724100
11/22/2022,148.2594757,148.496412,145.051037,146.2357034,51804100
11/23/2022,149.1381531,149.8884289,147.4302651,147.5388591,58301400
11/25/2022,146.2160034,146.976161,145.2386579,146.4134429,35195900
11/28/2022,142.3757477,144.7647994,141.546493,143.2839811,69246000
11/29/2022,139.3647308,142.9581823,138.5552247,142.4448278,83763800
11/30/2022,146.1370392,146.8182181,138.7526952,139.5918167,111380900
12/1/2022,146.4134216,147.2229428,144.7351641,146.3147095,71250400
12/2/2022,145.9198303,146.107403,143.7874484,144.0934968,65447400
12/5/2022,144.7549286,148.9900623,143.9059255,145.8803499,68826400
12/6/2022,141.082489,145.4163497,140.1051436,145.1892951,64727200
12/7/2022,139.1376648,141.5365828,138.2096831,140.3716798,69721100
12/8/2022,140.8257751,141.6846598,139.2956087,140.5394903,62128300
12/9/2022,140.3420868,143.7084839,139.0981898,140.5197778,76097000
12/12/2022,142.6422882,142.6521549,139.2561427,140.87517,70462700
12/13/2022,143.6097717,148.052227,142.3955048,147.588236,93886200
12/14/2022,141.3786469,144.7845255,139.3548591,143.4912801,82291200
12/15/2022,134.7544708,139.9866987,134.2904799,139.3055199,98931900
12/16/2022,132.7898712,135.8897161,132.0198471,134.9420011,160156900
12/19/2022,130.6772614,133.4710734,129.6407007,133.3822279,79592600
12/20/2022,130.6081848,131.5460334,128.2289997,129.709818,77432800
12/21/2022,133.717865,135.0604739,131.0523956,131.2794501,85928000
12/22/2022,130.5390625,132.8392687,128.6337502,132.6319626,77852100
12/23/2022,130.1737823,130.7266187,127.9821704,129.2458006,63814900
12/27/2022,128.3671722,129.7295296,127.073927,129.6999144,69007800
12/28/2022,124.4282074,129.3543934,124.2603832,128.0117844,85438400
12/29/2022,127.9525681,128.8114378,126.0966119,126.3532817,75703700
12/30/2022,128.2684479,128.2881963,125.8004254,126.7678965,77034200
1/3/2023,123.4706116,129.2260521,122.5821192,128.6139855,112117500
1/4/2023,124.7441254,127.0147163,123.480495,125.2673466,89113600
1/5/2023,123.421257,126.1360904,123.1645873,125.5042752,80962700
1/6/2023,127.9624252,128.6238555,123.2929163,124.3985965,87754700
1/9/2023,128.4856567,131.703978,128.228987,128.8015719,70790800
1/10/2023,129.0582123,129.5814334,126.4815885,128.5942215,63896200
1/11/2023,131.782959,131.8026924,128.7917073,129.5715983,69458900
1/12/2023,131.7039795,132.5431008,129.7591703,132.1679704,71379600
1/13/2023,133.0366821,133.1946397,129.976334,130.3415976,57809700
1/17/2023,134.2016296,135.5343571,132.414778,133.1058235,63646600
1/18/2023,133.4809418,136.8374566,133.3032358,135.0703537,69672800
1/19/2023,133.5402069,134.5076707,132.0593885,132.3654219,58280400
1/20/2023,136.1069183,136.2550092,132.5036004,133.5500428,80223600
1/23/2023,139.305481,141.487226,136.1365239,136.3537118,81760300
1/24/2023,140.7073669,141.3293155,138.5058877,138.5157544,66435100
1/25/2023,140.0458984,140.6086015,137.0348987,139.0883016,65799300
1/26/2023,142.1190491,142.4053339,140.0853797,141.3391431,54105100
1/27/2023,144.0638428,145.3472214,141.2502976,141.3292763,70555800
1/30/2023,141.1713104,143.6887039,141.0232347,143.1062525,64015300
1/31/2023,142.4448395,142.4942031,140.4605484,140.8751757,65874500
2/1/2023,143.5702515,144.7351696,139.5128241,142.1289302,77663600
2/2/2023,148.8913422,149.2467241,146.275221,146.9958816,118339000
2/3/2023,152.5242767,155.3674525,145.9395735,146.1370129,154357300
2/6/2023,149.7896729,151.1421635,148.8518245,150.6189424,69858300
2/7/2023,152.6723328,153.2449175,148.713618,148.713618,83322600
2/8/2023,149.9772644,152.6032523,149.2368553,151.9122068,64120100
2/9/2023,148.9406891,152.3564497,148.4964466,151.81348,56007100
2/10/2023,149.306488,149.6327672,147.5366872,147.7739853,57450700
2/13/2023,152.114502,152.5198655,149.217546,149.2472063,62199000
2/14/2023,151.4718018,152.035379,149.1582021,150.403983,61707600
2/15/2023,153.577774,153.7458545,151.1554147,151.3828159,65573800
2/16/2023,151.976059,154.5664988,151.6201194,151.778303,68167900
2/17/2023,150.8291473,151.2740681,149.1483274,150.6314065,59144100
2/21/2023,146.8050537,149.5932497,146.7358512,148.5056523,58867200
2/22/2023,147.2302094,148.2584709,145.4999504,147.1906521,51011300
2/23/2023,147.7146759,148.6440746,145.5790534,148.3968947,48394200
2/24/2023,145.0550385,145.5296196,144.0762008,145.4505202,55469600
2/27/2023,146.2513733,147.4872726,145.786674,146.0437507,44998500
2/28/2023,145.7471466,147.3983064,145.1736875,145.391207,50547000
3/1/2023,143.6708069,145.5691462,143.3741881,145.1736645,55479000
3/2/2023,144.2640228,145.0550012,142.2766876,142.7512837,52238100
3/3/2023,149.3262939,149.4053933,145.6680351,146.3700174,70732300
3/6/2023,152.094696,154.536834,151.7288747,152.0551388,87558000
3/7/2023,149.8898468,152.2924274,149.4251475,151.9661482,56182000
3/8/2023,151.1455536,151.7387914,150.1172919,151.0862328,47204800
3/9/2023,148.8912659,152.7967049,148.5353262,151.827764,53833600
3/10/2023,146.8248291,149.2373068,145.9448694,148.5155459,68572400
3/13/2023,148.7725983,151.4124771,146.0338415,146.1426012,84457100
3/14/2023,150.8686829,151.6695431,148.4067813,149.5734629,73695900
3/15/2023,151.2641754,151.521237,148.2287998,149.4844776,77167900
3/16/2023,154.0919189,154.6950384,149.9294038,150.4435421,76161100
3/17/2023,153.2515106,154.9718878,152.5396314,154.3193294,98944600
3/20/2023,155.6244354,156.0397109,152.4110972,153.3207324,73641400
3/21/2023,157.4832153,157.6018568,154.7741189,155.5453339,73938300
3/22/2023,156.0495605,160.3109381,156.0297819,157.502979,75701800
3/23/2023,157.1371613,159.7276162,155.9012621,157.0382984,67622100
3/24/2023,158.442276,158.5312571,156.0693556,157.0679567,59196500
3/27/2023,156.4945221,158.9564391,156.0891435,158.1358001,52390300
3/28/2023,155.8716125,156.7021483,154.2204529,156.18801,45992200
3/29/2023,158.9564362,159.2332764,157.5524563,157.5722198,51305700
3/30/2023,160.5284729,160.6372326,159.4507724,159.707834,49501700
3/31/2023,163.0398407,163.1387187,160.083579,160.6075992,68749800
4/3/2023,164.2954712,164.4141127,162.3674717,162.4169107,56976200
4/4/2023,163.7615814,164.9579233,163.2474432,164.7206403,46278300
4/5/2023,161.9126892,163.1881457,159.9748076,162.8816451,51511700
4/6/2023,162.802536,163.0991548,160.1725389,160.5976809,45390100
4/10/2023,160.2022095,160.2022095,158.2742096,159.59909,47716900
4/11/2023,158.9860992,160.5284993,158.6993621,160.5186175,47644200
4/12/2023,158.2939758,160.2318573,157.9775784,159.4013367,50133100
4/13/2023,163.6923676,163.9296656,159.5990702,159.8067079,68445600
4/14/2023,163.3463287,164.4438078,161.9720095,162.7333125,49386500
4/17/2023,163.3661041,163.5243029,162.1796438,163.227684,41516200
4/18/2023,164.5921173,165.5215159,163.7813602,164.226296,49923000
4/19/2023,165.7390289,166.263049,163.672594,163.9296707,47720200
4/20/2023,164.7700653,165.9763041,163.6923649,164.2163849,52456400
4/21/2023,163.158493,164.5723547,162.6344729,163.1881534,58337300
4/24/2023,163.4649963,163.7319548,162.0412378,163.1387171,41949600
4/25/2023,161.9225922,164.433933,161.8830349,163.326572,48714100
4/26/2023,161.9126892,163.415547,160.963527,161.2205886,45498800
4/27/2023,166.5102386,166.6585405,163.326561,163.326561,64902300
4/28/2023,167.7658844,167.93398,165.9862017,166.5893211,55209200
5/1/2023,167.6769104,168.5272096,166.73763,167.3704098,52472900
5/2/2023,166.6387482,168.4283428,165.6500288,168.1712661,48425700
5/3/2023,165.5610352,168.9918922,165.2743132,167.5879126,65136000
5/4/2023,163.9197998,165.1556992,162.4564992,163.0299583,81235400
5/5/2023,171.6119995,172.3337603,168.8336859,169.0512053,113316400
5/8/2023,171.5428162,171.888874,170.1684968,170.5343181,55962800
5/9/2023,169.8323669,171.5823897,169.6642864,171.0979268,45326900
5/10/2023,171.6021118,172.0668111,169.9608342,171.0682101,53724500
5/11/2023,171.7899933,172.6205139,170.2278148,171.8888713,49514700
5/12/2023,170.8592987,172.3345185,169.3048551,171.8988778,45497800
5/15/2023,170.3642731,171.4929716,169.7702148,171.4434642,37266700
5/16/2023,170.3642731,171.4236583,170.0969454,170.2850643,42110300
5/17/2023,170.9781342,171.2157454,168.7306323,170.0078531,57951600
5/18/2023,173.3147278,173.5028467,170.8692117,171.2850465,65496700
5/19/2023,173.4236145,174.6414171,173.2057942,174.6414171,55772400
5/22/2023,172.4731445,172.9780985,171.7305793,172.2553242,43570900
5/23/2023,169.8593292,171.6612949,169.5821061,171.4137731,50747300
5/24/2023,170.1365814,170.7108338,168.8296742,169.394016,45143500
5/25/2023,171.2751465,172.1761141,169.9880304,170.7008942,56058300
5/26/2023,173.6909637,174.0276048,171.3939696,171.6018946,54835000
5/30/2023,175.5424347,177.2156842,174.8196754,175.2058087,55964400
5/31/2023,175.4929047,177.5720932,175.0077566,175.5721134,99625300
6/1/2023,178.3047638,178.3344652,175.1760853,175.9384565,68901800
6/2/2023,179.1562347,179.9780087,177.4829853,179.2354435,61945900
6/5/2023,177.7998047,183.1165664,176.2750624,180.8195727,121946500
6/6/2023,177.4334869,178.3344546,175.6711183,178.1859476,64848400
6/7/2023,176.0572662,179.4136603,175.5622228,176.6711153,61944600
6/8/2023,178.7799988,179.0473114,175.7008279,176.1364535,50214900
6/9/2023,179.1661682,180.423568,178.8394377,179.7008086,48870700
6/12/2023,181.9680634,182.0670781,179.1760262,179.4730553,54274900
6/13/2023,181.4928131,182.3244824,180.6314424,180.9878743,54929100
6/14/2023,182.1264801,182.5621208,180.2156197,181.5522279,57462900
6/15/2023,184.1660767,184.6710307,181.9581869,182.1364104,65433200
6/16/2023,183.086853,185.13634,182.4433026,184.8789078,101235600
6/20/2023,183.1759796,184.2551859,182.5819365,182.5819365,49799100
6/21/2023,182.1363983,183.5720213,180.7799689,183.0670673,49515700
6/22/2023,185.1462708,185.1957781,181.8492792,181.9185925,51245300
6/23/2023,184.8294525,185.700734,183.1760089,183.7106644,53079300
6/26/2023,183.4333954,186.1858356,183.3937835,184.9779285,48088700
6/27/2023,186.195755,186.5224855,183.8294477,184.0472681,50730800
6/28/2023,187.3739624,188.0175129,185.7403249,186.0670403,51216800
6/29/2023,187.7105865,188.1858392,187.0670361,187.2056476,46347300
6/30/2023,192.0471649,192.5521038,189.3640227,189.7303651,85069600
7/3/2023,190.5521545,191.9580763,189.8590815,191.8590616,31458200
7/5/2023,189.4333649,191.0670025,188.7303964,189.6709912,46920300
7/6/2023,189.9085846,190.1165095,187.3244569,187.958112,45094300
7/7/2023,188.7897644,190.7600428,188.3541389,189.5125387,46778000
7/10/2023,186.7402954,188.1066202,185.1858517,187.3838459,59922200
7/11/2023,186.2155609,187.4234682,184.7502364,187.2848567,46638100
7/12/2023,187.8888245,189.7996852,186.6017083,187.7997051,60750200
7/13/2023,188.6511688,189.2947344,187.8987081,188.611572,41342300
7/14/2023,188.7997131,189.2848461,187.7502232,188.3442664,41573900
7/17/2023,192.0669556,192.393686,189.9085584,189.9976625,50520200
7/18/2023,191.8095398,192.403598,190.5125283,191.433317,48353800
7/19/2023,193.1659698,196.2649317,190.7402447,191.185796,80507300
7/20/2023,191.2155151,194.5224022,190.5917555,193.1560773,59581200
7/21/2023,190.0373077,193.0372702,189.3343393,192.1758994,71917800
7/24/2023,190.8392639,192.9778554,190.3442204,191.4927249,45377800
7/25/2023,191.7006378,192.5125164,191.0075799,191.4135192,37283200
7/26/2023,192.5719147,193.7006132,191.4036193,191.7501407,47471900
7/27/2023,191.3046112,195.2451532,190.6412547,194.0768578,47460200
7/28/2023,193.8887329,194.6808055,192.2154835,192.7402284,48291400
7/31/2023,194.502594,194.5422059,193.324388,194.1164607,38824100
8/1/2023,193.670929,194.7798216,193.3441984,194.2946886,35175100
8/2/2023,190.6709442,193.2451612,189.948185,193.1065496,50389300
8/3/2023,189.2749176,190.4630189,188.7996801,189.6709614,61235200
8/4/2023,180.1859283,185.5224964,180.116615,183.680934,115799700
8/7/2023,177.0770721,181.3146434,175.5919416,180.3245564,97576100
8/8/2023,178.0176392,178.4829812,175.8196449,177.908729,67823000
8/9/2023,176.4236145,179.1364434,175.2553039,179.0770406,60378500
8/10/2023,176.20578,178.9582206,175.8394527,177.7008059,54686900
8/11/2023,176.265274,177.0881578,175.0359179,175.7993187,51988100
8/14/2023,177.9209442,178.1489675,175.7893737,176.4437171,43675600
8/15/2023,175.9281921,177.9407817,175.5316286,177.3459364,43622600
8/16/2023,175.0557251,177.0088163,174.9863182,175.6109201,46964900
8/17/2023,172.507782,175.9876749,171.9922372,175.6208528,66062900
8/18/2023,172.993576,173.5983453,170.4852746,170.8223551,61114200
8/21/2023,174.3319855,174.6195069,172.2500042,173.5685999,46311900
8/22/2023,175.7100677,176.1562055,174.7384765,175.5415275,42084200
8/23/2023,179.5667114,179.9930316,176.8006451,176.9890181,52722800
8/24/2023,174.8673553,179.5468774,174.5005182,179.1205573,54945800
8/25/2023,177.0782471,177.6136094,174.3121807,175.8587997,51449600
8/28/2023,178.6446838,179.0412474,177.0187492,178.5455354,43820700
8/29/2023,182.5409698,183.3142793,177.9605961,178.1588779,53003900
8/30/2023,186.0407104,186.2390074,183.1556781,183.3539598,60813900
8/31/2023,186.2588043,187.4980842,185.8721496,186.2290628,60794500
9/1/2023,187.8351898,188.2912364,186.6653017,187.8649313,45732600
9/5/2023,188.0731354,188.3507329,186.0010628,186.6653151,45280000
9/6/2023,181.3413849,187.2304464,179.9137318,186.7842935,81755800
9/7/2023,176.0372314,176.6816661,172.051703,173.6776376,112488800
9/8/2023,176.6519165,178.6942626,176.2652618,176.8204719,65551300
9/11/2023,177.8218079,178.7537488,175.8191272,178.5257256,58953100
9/12/2023,174.7880402,178.5851956,173.320737,177.9506849,90370200
9/13/2023,172.7159576,175.7794537,172.4879193,174.9962204,84267900
9/14/2023,174.2328491,174.5897623,172.0913698,172.507766,60895800
9/15/2023,173.5091095,174.9863367,172.3293276,174.966504,109205100
9/18/2023,176.4437256,177.841637,174.6591594,174.9664984,67257600
9/19/2023,177.5343018,178.0894968,175.6109368,175.9975915,51826900
9/20/2023,173.9849854,178.1588715,173.8957457,177.7226426,58436200
9/21/2023,172.4383698,174.7880549,172.3689779,173.0530629,63047900
9/22/2023,173.2910004,175.5613699,172.5573563,173.1720343,56725400
9/25/2023,174.5699158,175.4522824,172.6564598,172.7060341,46172700
9/26/2023,170.4852753,173.6974793,170.187845,173.3207485,64588900
9/27/2023,168.9683685,171.5559855,167.6002138,171.1395893,66921800
9/28/2023,169.2261505,170.5546549,166.1824718,167.8877222,56294400
9/29/2023,169.7416992,171.5857484,168.8791501,170.5447502,51814200
10/2/2023,172.2599182,172.8052044,169.4640953,169.7516167,52164500
10/3/2023,170.9214935,172.140956,169.3550569,170.7826948,49594600
10/4/2023,172.1707153,172.7160016,169.503782,169.6227481,53020300
10/5/2023,173.4099731,173.9453354,171.1990868,172.299568,48527900
10/6/2023,175.9678497,176.4635617,171.6947996,172.3094928,57224100
10/9/2023,177.4549713,177.5144543,174.2923266,175.2936593,42390800
10/10/2023,176.8601074,178.178703,176.4238785,176.5726011,43698000
10/11/2023,178.2580414,178.3076156,176.0769116,176.6717569,47551100
10/12/2023,179.1602173,180.7762279,177.5045261,178.5257066,56743100
